review_id,drug_name,condition,rating,signal_category,review_year,behavioral_cluster,cluster_name,umap_x,umap_y
72491,Tramadol,Restless Legs Syndrome,10,other_sud,2011,10,Cluster 10,10.834871,-0.39499244
72498,Tramadol,Anxiety,10,other_sud,2011,10,Cluster 10,10.336347,-1.7648079
72500,Tramadol,Pain,7,withdrawal,2011,14,Cluster 14,10.216437,1.6920273
72503,Tramadol,ibromyalgia,8,withdrawal,2011,25,Cluster 25,8.913208,1.719135
72516,Tramadol,Pain,1,other_sud,2010,30,Cluster 30,9.270562,4.6614184
72517,Tramadol,Pain,10,other_sud,2010,10,Cluster 10,11.033534,-1.27429
72520,Tramadol,Pain,3,other_sud,2010,35,Cluster 35,9.350679,3.394607
72521,Tramadol,Pain,10,other_sud,2010,10,Cluster 10,10.675813,-1.0696537
72523,Tramadol,Pain,6,other_sud,2010,10,Cluster 10,10.532948,-0.742716
72530,Tramadol,Restless Legs Syndrome,1,polysubstance,2010,10,Cluster 10,10.802892,-0.3169529
72532,Tramadol,,10,other_sud,2010,8,Cluster 8,11.340988,1.4428952
72533,Tramadol,Pain,7,other_sud,2010,-1,Noise / Unclassified,8.644371,3.5110714
72535,Tramadol,Pain,5,other_sud,2010,10,Cluster 10,10.444391,-0.9650273
72543,Tramadol,Pain,7,other_sud,2009,13,Cluster 13,6.7495384,4.95011
72547,Tramadol,,1,other_sud,2009,1,Cluster 1,4.843393,3.5776618
72561,Tramadol,Not Listed / Othe,1,other_sud,2009,32,Cluster 32,8.516222,5.2784724
72564,Tramadol,Pain,9,other_sud,2010,8,Cluster 8,11.401351,1.3905815
72565,Tramadol,Pain,10,withdrawal,2010,10,Cluster 10,10.389667,-1.1851907
72566,Tramadol,Restless Legs Syndrome,9,other_sud,2010,35,Cluster 35,9.112037,3.556416
72569,Tramadol,Pain,5,withdrawal,2010,8,Cluster 8,11.259412,1.4625503
72576,Tramadol,Pain,4,withdrawal,2009,36,Cluster 36,8.628551,2.9071727
72580,Tramadol,Restless Legs Syndrome,10,other_sud,2009,32,Cluster 32,8.257771,5.4700804
72582,Tramadol,ibromyalgia,10,other_sud,2009,8,Cluster 8,11.423817,1.3688077
72584,Tramadol,Pain,8,polysubstance,2009,10,Cluster 10,10.80743,-1.0931218
72587,Tramadol,Pain,8,polysubstance,2010,10,Cluster 10,10.355551,-0.73938
72588,Tramadol,Restless Legs Syndrome,9,withdrawal,2010,10,Cluster 10,10.676844,-0.63151884
72591,Tramadol,Pain,6,other_sud,2010,35,Cluster 35,8.928608,3.8481584
72594,Tramadol,Pain,10,other_sud,2010,-1,Noise / Unclassified,8.564229,3.308593
72596,Tramadol,Restless Legs Syndrome,10,polysubstance,2010,10,Cluster 10,10.915766,-0.33828437
72597,Tramadol,Restless Legs Syndrome,9,other_sud,2010,10,Cluster 10,10.951321,-0.34411883
72599,Tramadol,Pain,2,other_sud,2010,30,Cluster 30,9.247291,4.7533836
72607,Tramadol,ibromyalgia,9,other_sud,2010,8,Cluster 8,11.22322,1.3968896
72609,Tramadol,ibromyalgia,1,other_sud,2010,-1,Noise / Unclassified,7.919691,8.385714
75131,Linezolid,Methicillin-Resistant Staphylococcus Aureus Infection,8,other_sud,2016,15,Cluster 15,11.249259,5.6696825
75132,Linezolid,Methicillin-Resistant Staphylococcus Aureus Infection,10,other_sud,2016,-1,Noise / Unclassified,11.27144,5.081873
75141,Linezolid,Methicillin-Resistant Staphylococcus Aureus Infection,8,other_sud,2012,-1,Noise / Unclassified,11.284578,5.0527115
75142,Linezolid,Methicillin-Resistant Staphylococcus Aureus Infection,8,other_sud,2011,-1,Noise / Unclassified,11.33201,5.0881085
75598,L-methylfolate,lic Acid Deficiency,1,other_sud,2017,18,Cluster 18,9.001119,6.568656
75605,L-methylfolate,Depression,1,other_sud,2017,7,Cluster 7,8.480815,10.1628895
75622,L-methylfolate,Depression,1,other_sud,2016,7,Cluster 7,8.474907,10.145061
75624,L-methylfolate,Depression,10,other_sud,2016,7,Cluster 7,8.815475,9.755715
75631,L-methylfolate,Depression,1,other_sud,2016,7,Cluster 7,8.4643755,10.17201
75641,L-methylfolate,Depression,10,other_sud,2015,-1,Noise / Unclassified,8.218596,6.8366575
75647,L-methylfolate,Depression,8,other_sud,2014,7,Cluster 7,8.976205,9.782927
75649,L-methylfolate,Depression,5,other_sud,2014,7,Cluster 7,8.508493,10.100528
75652,L-methylfolate,,9,other_sud,2014,7,Cluster 7,8.459806,10.188242
75655,L-methylfolate,lic Acid Deficiency,10,other_sud,2014,7,Cluster 7,10.119344,9.978198
75656,L-methylfolate,Depression,10,other_sud,2014,7,Cluster 7,8.852039,9.841942
75659,L-methylfolate,Depression,8,other_sud,2013,7,Cluster 7,8.478197,10.133506
75661,L-methylfolate,Depression,10,other_sud,2013,7,Cluster 7,8.4913435,10.148747
75662,L-methylfolate,Depression,7,other_sud,2012,7,Cluster 7,8.702102,9.935496
75672,L-methylfolate,Depression,8,other_sud,2011,7,Cluster 7,8.479066,10.172897
75678,L-methylfolate,Depression,10,other_sud,2011,7,Cluster 7,8.448628,10.193534
75679,L-methylfolate,Depression,10,other_sud,2010,7,Cluster 7,8.467407,10.1847
75692,L-methylfolate,Borderline Personality Disorde,10,other_sud,2009,7,Cluster 7,8.467003,10.185681
79950,Beclomethasone,Allergic Rhinitis,10,other_sud,2013,18,Cluster 18,9.580387,6.0680876
79951,Beclomethasone,Allergic Rhinitis,7,other_sud,2009,18,Cluster 18,9.16799,6.5829387
82692,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,Urinary Tract Infection,6,other_sud,2013,22,Cluster 22,8.040697,6.5348907
82693,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,Urinary Tract Infection,10,other_sud,2012,15,Cluster 15,10.668204,5.322398
82695,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,Urinary Tract Infection,10,other_sud,2012,15,Cluster 15,10.567505,5.3755975
83683,Dextromethorphan / guaifenesin / phenylephrine,Cough and Nasal Congestion,1,other_sud,2016,-1,Noise / Unclassified,8.954711,5.590552
86671,Narcan Injection,Reversal of Opioid Sedation,1,polysubstance,2016,9,Cluster 9,6.8415556,0.019600017
86676,Narcan Injection,Opioid Overdose,10,opioid,2014,9,Cluster 9,6.5435348,2.1511235
86677,Narcan Injection,Opioid Overdose,10,opioid,2014,29,Cluster 29,8.445232,4.360193
90047,Apomorphine,Parkinson's Disease,4,opioid,2012,32,Cluster 32,8.44566,5.334021
90048,Apomorphine,Parkinson's Disease,9,opioid,2010,-1,Noise / Unclassified,8.608489,4.731377
90050,Apomorphine,Parkinson's Disease,8,opioid,2009,29,Cluster 29,8.607322,4.1904845
90182,Chlorpheniramine / hydrocodone / pseudoephedrine,Cough and Nasal Congestion,10,polysubstance,2012,33,Cluster 33,8.841499,5.7606344
90183,Chlorpheniramine / hydrocodone / pseudoephedrine,Cough and Nasal Congestion,10,opioid,2012,18,Cluster 18,9.603417,5.930711
90352,Naloxone,Opioid Overdose,10,polysubstance,2017,9,Cluster 9,6.7462916,0.02325669
90356,Naloxone,Opioid Overdose,10,polysubstance,2017,31,Cluster 31,9.380023,4.1046267
90361,Naloxone,Reversal of Opioid Sedation,8,polysubstance,2016,-1,Noise / Unclassified,8.185017,0.8255031
90363,Naloxone,Opioid Overdose,10,polysubstance,2015,9,Cluster 9,6.7036695,0.1820786
93522,Morphine,Chronic Pain,6,opioid,2016,0,Cluster 0,0.053606916,2.437632
93531,Morphine,Chronic Pain,4,opioid,2016,32,Cluster 32,8.643979,5.0515633
93533,Morphine,Chronic Pain,5,polysubstance,2016,-1,Noise / Unclassified,8.772407,1.1538547
93536,Morphine,Chronic Pain,5,opioid,2015,32,Cluster 32,8.509554,5.4307075
93539,Morphine,Pain,7,opioid,2015,35,Cluster 35,9.459982,2.6739628
93599,Morphine,Chronic Pain,9,opioid,2015,35,Cluster 35,9.175498,2.5242994
93600,Morphine,Chronic Pain,10,opioid,2015,20,Cluster 20,8.777205,0.83545566
93601,Morphine,Chronic Pain,1,polysubstance,2015,-1,Noise / Unclassified,9.315532,0.74677366
93602,Morphine,Chronic Pain,5,polysubstance,2015,-1,Noise / Unclassified,8.781353,-0.19304405
93606,Morphine,Chronic Pain,9,opioid,2015,-1,Noise / Unclassified,8.555911,0.742649
93612,Morphine,Chronic Pain,7,opioid,2015,35,Cluster 35,9.100358,3.7086616
93624,Morphine,Chronic Pain,9,opioid,2014,25,Cluster 25,8.729741,1.604867
93627,Morphine,Chronic Pain,10,opioid,2014,-1,Noise / Unclassified,9.005969,0.85192865
93632,Morphine,Chronic Pain,10,opioid,2013,20,Cluster 20,8.960952,0.9486807
93633,Morphine,Chronic Pain,5,opioid,2013,20,Cluster 20,8.821308,0.88802785
93646,Morphine,Chronic Pain,9,opioid,2013,23,Cluster 23,8.634824,0.43436608
93656,Morphine,Chronic Pain,6,opioid,2012,23,Cluster 23,8.73494,0.433849
93660,Morphine,Chronic Pain,10,opioid,2012,23,Cluster 23,8.591949,0.50936705
93664,Morphine,Pain,10,opioid,2012,-1,Noise / Unclassified,9.845389,4.0093007
93666,Morphine,Pain,7,opioid,2011,36,Cluster 36,8.539658,2.791218
93667,Morphine,Pain,9,opioid,2011,17,Cluster 17,8.082715,-0.80006087
93672,Morphine,Pain,9,opioid,2010,25,Cluster 25,8.685596,1.5074704
93677,Morphine,Pain,9,polysubstance,2010,28,Cluster 28,9.852618,2.1218677
93682,Morphine,Pain,8,opioid,2010,28,Cluster 28,9.868702,2.0156322
93683,Morphine,Pain,10,polysubstance,2010,9,Cluster 9,5.988833,0.056408856
93686,Morphine,Pain,4,opioid,2009,20,Cluster 20,9.000308,1.2966362
93687,Morphine,Pain,8,opioid,2009,20,Cluster 20,8.948105,0.9910424
93691,Morphine,Pain,10,opioid,2012,23,Cluster 23,8.739056,0.46178162
93709,Morphine,Pain,8,opioid,2011,20,Cluster 20,8.873923,0.96207273
93722,Morphine,Pain,10,opioid,2009,-1,Noise / Unclassified,8.967395,2.7576926
93723,Morphine,Pain,8,opioid,2009,28,Cluster 28,9.831981,2.0753236
93727,Morphine,Pain,8,opioid,2009,25,Cluster 25,8.697863,1.5736328
93728,Morphine,Pain,9,polysubstance,2009,20,Cluster 20,8.726479,0.90642965
93743,Morphine,Pain,10,opioid,2009,28,Cluster 28,9.8485,2.127756
93745,Morphine,Not Listed / Othe,10,opioid,2009,-1,Noise / Unclassified,9.491383,4.423479
93746,Morphine,Pain,10,polysubstance,2009,-1,Noise / Unclassified,8.620725,-0.066207215
93759,Morphine,Pain,9,opioid,2008,-1,Noise / Unclassified,8.480628,0.48722732
93773,Morphine,Pain,9,opioid,2009,-1,Noise / Unclassified,9.299341,0.30457717
93777,Morphine,Pain,1,opioid,2009,34,Cluster 34,8.778788,5.49978
93788,Morphine,Pain,8,opioid,2009,35,Cluster 35,9.108124,4.014292
93837,Morphine,Pain,8,opioid,2008,-1,Noise / Unclassified,9.000872,1.2242976
93838,Morphine,Pain,9,opioid,2008,28,Cluster 28,9.845706,2.1168706
93845,Morphine,Pain,10,opioid,2008,25,Cluster 25,8.731807,1.6031015
93849,Morphine,Pain,10,opioid,2008,35,Cluster 35,9.281115,3.622635
93853,Morphine,Pain,10,opioid,2008,29,Cluster 29,8.651973,4.2353806
94391,Acetaminophen / tramadol,Pain,10,other_sud,2017,-1,Noise / Unclassified,9.385408,1.9629294
94394,Acetaminophen / tramadol,Pain,1,polysubstance,2017,10,Cluster 10,10.19049,-1.0199281
94395,Acetaminophen / tramadol,Pain,9,other_sud,2017,35,Cluster 35,9.712224,3.3453476
94397,Acetaminophen / tramadol,Pain,5,other_sud,2017,8,Cluster 8,11.295847,1.537285
94398,Acetaminophen / tramadol,Pain,10,other_sud,2017,10,Cluster 10,10.392246,-1.0346054
94400,Acetaminophen / tramadol,Pain,10,other_sud,2016,20,Cluster 20,9.050063,1.3857378
94404,Acetaminophen / tramadol,Pain,9,polysubstance,2016,-1,Noise / Unclassified,8.142343,2.6736999
94406,Acetaminophen / tramadol,Pain,9,other_sud,2016,36,Cluster 36,8.059423,3.0883317
94411,Acetaminophen / tramadol,Pain,9,other_sud,2014,10,Cluster 10,10.674726,-0.824893
94418,Acetaminophen / tramadol,Pain,8,other_sud,2010,10,Cluster 10,10.356114,-0.9423214
94421,Acetaminophen / tramadol,Pain,8,withdrawal,2009,8,Cluster 8,11.274378,1.4244503
94422,Acetaminophen / tramadol,Pain,8,other_sud,2009,35,Cluster 35,9.374475,2.6063025
94423,Acetaminophen / tramadol,Pain,9,other_sud,2009,10,Cluster 10,10.186358,-0.56639755
94424,Acetaminophen / tramadol,Pain,5,other_sud,2009,35,Cluster 35,9.674601,3.4752715
96930,Dexamethasone Intensol,Inflammatory Conditions,1,other_sud,2016,30,Cluster 30,9.794208,4.8596234
97655,Methimazole,Hyperthyroidism,2,other_sud,2016,18,Cluster 18,8.786891,6.7717476
97656,Methimazole,Hyperthyroidism,3,other_sud,2016,34,Cluster 34,8.924135,5.330311
97658,Methimazole,Hyperthyroidism,1,other_sud,2015,-1,Noise / Unclassified,8.395924,7.169842
101593,Methocarbamol,Muscle Spasm,3,other_sud,2017,31,Cluster 31,9.3136015,3.9962692
101601,Methocarbamol,Muscle Spasm,7,other_sud,2017,-1,Noise / Unclassified,9.5247555,3.7841094
101606,Methocarbamol,Muscle Spasm,5,other_sud,2016,-1,Noise / Unclassified,9.433841,3.7115448
101607,Methocarbamol,Muscle Spasm,9,other_sud,2016,4,Cluster 4,7.2025757,2.8101103
101613,Methocarbamol,Muscle Spasm,1,other_sud,2016,-1,Noise / Unclassified,9.137074,6.796268
101624,Methocarbamol,Muscle Spasm,1,other_sud,2017,35,Cluster 35,8.89727,3.213875
101631,Methocarbamol,Muscle Spasm,5,other_sud,2017,30,Cluster 30,9.34447,4.617729
101640,Methocarbamol,Muscle Spasm,1,other_sud,2017,35,Cluster 35,9.806519,2.9883459
101645,Methocarbamol,Muscle Spasm,7,other_sud,2017,35,Cluster 35,9.406367,3.003352
101646,Methocarbamol,Muscle Spasm,5,other_sud,2017,25,Cluster 25,8.70294,1.7489767
101657,Methocarbamol,Muscle Spasm,3,other_sud,2016,22,Cluster 22,8.209062,7.0415907
101664,Methocarbamol,Muscle Spasm,8,other_sud,2016,14,Cluster 14,10.373908,1.7111919
101667,Methocarbamol,Muscle Spasm,9,other_sud,2016,-1,Noise / Unclassified,8.246811,5.1683292
101668,Methocarbamol,Muscle Spasm,8,other_sud,2016,24,Cluster 24,9.7533865,0.5305543
101678,Methocarbamol,Muscle Spasm,9,other_sud,2014,14,Cluster 14,10.362107,1.6922382
101679,Methocarbamol,Muscle Spasm,10,polysubstance,2014,14,Cluster 14,10.261041,1.6782418
101684,Methocarbamol,Muscle Spasm,9,other_sud,2014,35,Cluster 35,9.554897,3.5096736
101692,Methocarbamol,Muscle Spasm,4,other_sud,2013,14,Cluster 14,10.438919,1.6693674
101693,Methocarbamol,Muscle Spasm,9,polysubstance,2013,-1,Noise / Unclassified,8.381309,0.54106575
101698,Methocarbamol,Muscle Spasm,9,other_sud,2013,28,Cluster 28,9.595289,1.9194081
101701,Methocarbamol,Muscle Spasm,1,other_sud,2016,-1,Noise / Unclassified,9.758189,2.354156
101711,Methocarbamol,Muscle Spasm,9,other_sud,2015,35,Cluster 35,9.753354,2.8016222
101718,Methocarbamol,Muscle Spasm,1,other_sud,2015,10,Cluster 10,10.196148,-0.2550926
101722,Methocarbamol,Muscle Spasm,1,other_sud,2015,14,Cluster 14,10.275129,1.6410179
101726,Methocarbamol,Opiate Withdrawal,10,polysubstance,2013,21,Cluster 21,9.609852,0.9453251
101733,Methocarbamol,Muscle Spasm,5,other_sud,2012,35,Cluster 35,9.564429,3.1093512
101736,Methocarbamol,Muscle Spasm,7,other_sud,2012,29,Cluster 29,8.4705105,4.253731
101737,Methocarbamol,Muscle Spasm,10,other_sud,2012,10,Cluster 10,10.186946,-0.30414122
101741,Methocarbamol,Muscle Spasm,3,other_sud,2012,28,Cluster 28,9.616269,2.1881673
101742,Methocarbamol,Muscle Spasm,9,other_sud,2012,-1,Noise / Unclassified,10.007597,1.9245903
101743,Methocarbamol,Muscle Spasm,10,other_sud,2012,8,Cluster 8,10.924692,1.5486082
101749,Methocarbamol,Muscle Spasm,5,other_sud,2011,32,Cluster 32,8.089357,5.8680196
101753,Methocarbamol,Muscle Spasm,10,other_sud,2011,-1,Noise / Unclassified,8.597778,4.750376
101758,Methocarbamol,Muscle Spasm,9,other_sud,2010,35,Cluster 35,9.690718,3.047248
101759,Methocarbamol,Muscle Spasm,9,polysubstance,2010,28,Cluster 28,9.651325,1.9335358
101761,Methocarbamol,Opiate Withdrawal,7,polysubstance,2010,36,Cluster 36,8.101509,3.0457852
101763,Methocarbamol,Muscle Spasm,10,other_sud,2010,35,Cluster 35,9.303772,3.4701402
101767,Methocarbamol,Muscle Spasm,8,other_sud,2010,10,Cluster 10,10.308335,-0.17681278
101772,Methocarbamol,Muscle Spasm,8,other_sud,2009,31,Cluster 31,9.429405,4.274892
101773,Methocarbamol,Muscle Spasm,9,other_sud,2009,-1,Noise / Unclassified,9.8647585,2.189089
101780,Methocarbamol,Muscle Spasm,6,other_sud,2009,35,Cluster 35,9.281879,3.4181864
101781,Methocarbamol,Muscle Spasm,9,other_sud,2009,-1,Noise / Unclassified,9.523959,3.7907743
101788,Methocarbamol,Muscle Spasm,8,other_sud,2009,35,Cluster 35,9.191296,3.7863061
102106,Morphine / naltrexone,Chronic Pain,3,polysubstance,2017,-1,Noise / Unclassified,8.832568,0.6691507
102111,Morphine / naltrexone,Chronic Pain,9,polysubstance,2016,17,Cluster 17,8.327229,-0.39315063
102118,Morphine / naltrexone,Chronic Pain,10,polysubstance,2016,24,Cluster 24,9.963842,0.4931718
102119,Morphine / naltrexone,Chronic Pain,1,polysubstance,2016,-1,Noise / Unclassified,8.663765,7.2026005
102146,Morphine / naltrexone,Pain,10,polysubstance,2011,35,Cluster 35,9.715332,2.6117325
102147,Morphine / naltrexone,Pain,9,polysubstance,2011,36,Cluster 36,8.1144905,3.0696564
102150,Morphine / naltrexone,Pain,3,polysubstance,2010,35,Cluster 35,9.238439,3.6046216
102151,Morphine / naltrexone,Pain,10,polysubstance,2010,-1,Noise / Unclassified,8.563365,3.9241962
102154,Morphine / naltrexone,Pain,3,polysubstance,2010,-1,Noise / Unclassified,9.09228,0.605576
102155,Morphine / naltrexone,Pain,1,polysubstance,2010,20,Cluster 20,8.834214,0.8890253
102156,Morphine / naltrexone,Pain,10,polysubstance,2010,23,Cluster 23,8.3279705,0.32699883
102158,Morphine / naltrexone,Pain,1,polysubstance,2009,30,Cluster 30,9.416589,4.498361
105569,Methylprednisolone,Inflammatory Conditions,10,other_sud,2017,32,Cluster 32,8.478515,5.094112
105577,Methylprednisolone,Inflammatory Conditions,10,other_sud,2017,-1,Noise / Unclassified,8.747481,2.0125878
105580,Methylprednisolone,Neuralgia,10,other_sud,2017,35,Cluster 35,9.584191,2.957021
105592,Methylprednisolone,Inflammatory Conditions,10,other_sud,2017,35,Cluster 35,9.617612,2.6229973
105596,Methylprednisolone,Inflammatory Conditions,3,other_sud,2017,18,Cluster 18,8.9172945,6.6629024
105611,Methylprednisolone,Inflammatory Conditions,1,other_sud,2016,-1,Noise / Unclassified,8.6145,5.486276
105616,Methylprednisolone,Inflammatory Conditions,1,other_sud,2016,25,Cluster 25,8.694202,1.9133914
105621,Methylprednisolone,Inflammatory Conditions,8,other_sud,2016,-1,Noise / Unclassified,9.976353,3.511061
105624,Methylprednisolone,Inflammatory Conditions,9,other_sud,2016,28,Cluster 28,9.680994,2.066156
105627,Methylprednisolone,Dermatologic Lesion,6,other_sud,2016,18,Cluster 18,8.984513,6.7600074
105636,Methylprednisolone,"Gout, Acute",7,other_sud,2016,3,Cluster 3,11.709488,2.686041
105639,Methylprednisolone,Inflammatory Conditions,9,other_sud,2016,-1,Noise / Unclassified,9.807419,4.733423
105644,Methylprednisolone,Inflammatory Conditions,6,other_sud,2016,-1,Noise / Unclassified,9.274363,4.5041323
105650,Methylprednisolone,Inflammatory Conditions,8,other_sud,2016,-1,Noise / Unclassified,9.469122,1.5688989
105651,Methylprednisolone,Inflammatory Conditions,10,other_sud,2016,35,Cluster 35,9.2975445,3.1248305
105652,Methylprednisolone,Allergic Rhinitis,4,other_sud,2016,28,Cluster 28,9.628699,2.135129
105656,Methylprednisolone,Inflammatory Conditions,9,other_sud,2015,-1,Noise / Unclassified,9.888981,3.5241485
105661,Methylprednisolone,"Gout, Acute",9,other_sud,2015,29,Cluster 29,8.751845,4.3609824
105662,Methylprednisolone,Dermatologic Lesion,6,other_sud,2015,18,Cluster 18,8.711224,6.676542
105663,Methylprednisolone,Inflammatory Conditions,3,other_sud,2015,26,Cluster 26,7.654337,8.149698
105665,Methylprednisolone,Inflammatory Conditions,6,other_sud,2015,18,Cluster 18,9.55127,5.949187
105670,Methylprednisolone,Inflammatory Conditions,10,other_sud,2015,-1,Noise / Unclassified,8.6712265,4.7390943
105673,Methylprednisolone,Inflammatory Conditions,2,other_sud,2015,32,Cluster 32,8.180375,5.734377
105676,Methylprednisolone,Inflammatory Conditions,10,other_sud,2015,35,Cluster 35,9.519889,2.5981421
105683,Methylprednisolone,Inflammatory Conditions,8,other_sud,2015,35,Cluster 35,9.178212,3.1920748
105684,Methylprednisolone,"Gout, Acute",10,other_sud,2015,-1,Noise / Unclassified,9.668771,2.5182378
105686,Methylprednisolone,"Gout, Acute",10,other_sud,2011,3,Cluster 3,11.709765,2.6422386
105688,Methylprednisolone,Immunosuppression,10,other_sud,2011,-1,Noise / Unclassified,8.02982,5.0241275
105689,Methylprednisolone,Inflammatory Conditions,9,other_sud,2011,20,Cluster 20,8.901957,1.0600654
105690,Methylprednisolone,Inflammatory Conditions,9,other_sud,2011,35,Cluster 35,9.293929,3.1448224
105693,Methylprednisolone,,10,polysubstance,2010,23,Cluster 23,8.617971,0.5298672
105695,Methylprednisolone,"Gout, Acute",10,other_sud,2010,3,Cluster 3,11.693128,2.6695063
105696,Methylprednisolone,Inflammatory Conditions,9,other_sud,2010,30,Cluster 30,9.769732,4.923518
105698,Methylprednisolone,Allergic Rhinitis,7,other_sud,2010,-1,Noise / Unclassified,9.672381,4.5078425
105702,Methylprednisolone,"Gout, Acute",9,other_sud,2010,3,Cluster 3,11.687748,2.6639311
105706,Methylprednisolone,Inflammatory Conditions,10,other_sud,2009,-1,Noise / Unclassified,9.740541,5.1990356
105707,Methylprednisolone,Inflammatory Conditions,10,other_sud,2009,18,Cluster 18,9.55729,5.849138
105717,Methylprednisolone,Inflammatory Conditions,7,other_sud,2015,-1,Noise / Unclassified,9.32236,6.702052
105720,Methylprednisolone,Neuralgia,9,other_sud,2015,35,Cluster 35,9.763221,3.2314148
105726,Methylprednisolone,Inflammatory Conditions,7,other_sud,2014,35,Cluster 35,9.242541,3.5141222
105727,Methylprednisolone,"Gout, Acute",10,other_sud,2014,3,Cluster 3,11.656317,2.7037988
105734,Methylprednisolone,"Gout, Acute",10,other_sud,2013,3,Cluster 3,11.735949,2.6983936
105739,Methylprednisolone,Inflammatory Conditions,10,other_sud,2009,35,Cluster 35,9.637261,2.6937685
105740,Methylprednisolone,,8,other_sud,2009,20,Cluster 20,8.927905,0.9975644
105747,Methylprednisolone,Rheumatoid Arthritis,8,other_sud,2008,-1,Noise / Unclassified,8.992512,2.1133158
105750,Methylprednisolone,Not Listed / Othe,10,other_sud,2008,-1,Noise / Unclassified,9.225401,2.0026708
105752,Methylprednisolone,Inflammatory Conditions,10,other_sud,2013,35,Cluster 35,9.506192,2.7194211
105755,Methylprednisolone,Inflammatory Conditions,10,other_sud,2013,-1,Noise / Unclassified,8.702857,2.0482166
105767,Methylprednisolone,Osteoarthritis,10,other_sud,2013,25,Cluster 25,8.984663,1.8716136
105769,Methylprednisolone,Rheumatoid Arthritis,7,other_sud,2012,-1,Noise / Unclassified,8.656366,2.093469
105773,Methylprednisolone,Inflammatory Conditions,10,other_sud,2012,-1,Noise / Unclassified,10.694264,5.0877924
108140,Bupropion / naltrexone,Obesity,9,other_sud,2015,27,Cluster 27,6.657069,9.007318
108145,Bupropion / naltrexone,Obesity,9,other_sud,2015,27,Cluster 27,6.7049026,8.945405
108148,Bupropion / naltrexone,Obesity,9,other_sud,2015,27,Cluster 27,6.9991393,8.966301
108151,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,6.928318,9.248876
108155,Bupropion / naltrexone,Obesity,5,other_sud,2015,-1,Noise / Unclassified,8.069172,6.975976
108158,Bupropion / naltrexone,Obesity,1,other_sud,2015,22,Cluster 22,8.15829,6.62577
108189,Bupropion / naltrexone,Obesity,8,other_sud,2015,27,Cluster 27,7.2763286,9.176912
108190,Bupropion / naltrexone,Obesity,8,other_sud,2015,27,Cluster 27,7.229053,8.892315
108191,Bupropion / naltrexone,Obesity,9,other_sud,2015,-1,Noise / Unclassified,6.9255147,8.247243
108192,Bupropion / naltrexone,Obesity,6,other_sud,2015,27,Cluster 27,7.1746974,9.1214285
108198,Bupropion / naltrexone,Obesity,1,other_sud,2015,-1,Noise / Unclassified,7.0457544,8.439788
108199,Bupropion / naltrexone,Obesity,1,other_sud,2015,34,Cluster 34,8.890096,5.2229514
108204,Bupropion / naltrexone,,1,other_sud,2015,18,Cluster 18,8.716955,6.6050854
108208,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,7.1281614,9.104117
108210,Bupropion / naltrexone,Obesity,9,other_sud,2015,26,Cluster 26,7.468372,8.308094
108218,Bupropion / naltrexone,Obesity,9,other_sud,2015,-1,Noise / Unclassified,7.5412693,7.419469
108220,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,6.823388,9.143439
108239,Bupropion / naltrexone,Obesity,4,other_sud,2015,-1,Noise / Unclassified,7.621638,8.68054
108241,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,6.749098,8.794002
108256,Bupropion / naltrexone,Obesity,9,other_sud,2015,26,Cluster 26,7.7854586,7.847794
108259,Bupropion / naltrexone,Obesity,8,other_sud,2015,-1,Noise / Unclassified,7.3870473,7.874218
108260,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,7.041101,8.794353
108263,Bupropion / naltrexone,Obesity,8,other_sud,2015,-1,Noise / Unclassified,7.249773,8.000784
108264,Bupropion / naltrexone,Obesity,9,other_sud,2015,26,Cluster 26,7.4676623,8.124732
108272,Bupropion / naltrexone,Obesity,5,other_sud,2015,27,Cluster 27,6.409531,8.459928
108278,Bupropion / naltrexone,Obesity,4,other_sud,2015,27,Cluster 27,7.03416,8.935976
108294,Bupropion / naltrexone,Obesity,8,other_sud,2015,27,Cluster 27,7.0512834,9.134149
108296,Bupropion / naltrexone,Obesity,3,other_sud,2015,-1,Noise / Unclassified,7.4087386,7.9100633
108299,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,7.0224276,9.224357
108302,Bupropion / naltrexone,Obesity,9,other_sud,2015,-1,Noise / Unclassified,7.143586,7.800586
108307,Bupropion / naltrexone,Obesity,9,other_sud,2015,-1,Noise / Unclassified,7.154004,7.9441876
108308,Bupropion / naltrexone,Obesity,10,other_sud,2015,27,Cluster 27,6.962601,8.874417
108309,Bupropion / naltrexone,Obesity,1,other_sud,2015,27,Cluster 27,7.07596,8.89733
108311,Bupropion / naltrexone,Obesity,9,other_sud,2015,27,Cluster 27,6.34216,8.567696
108313,Bupropion / naltrexone,Obesity,10,other_sud,2015,-1,Noise / Unclassified,7.4896884,8.5884
108322,Bupropion / naltrexone,Obesity,6,other_sud,2015,27,Cluster 27,7.145098,9.331695
